index,price
0,105.23172020005964
1,135.68128138601384
2,69.41514648454077
3,59.58912733613429
4,199.31500230617937
5,106.05696738433855
6,57.47921792643299
7,115.74537701494866
8,117.77289009817422
9,104.99735725118634
10,143.90125665626317
11,70.15185223230228
12,62.17677805771531
13,226.84537890620535
14,106.76554867448883
15,60.30843604360343
16,123.36460151755483
17,126.00697096316392
18,164.45946586341404
19,109.29405170079882
20,165.70633245864116
21,192.50499246996483
22,161.9951493028063
23,120.50710837037707
24,105.8826593826563
25,121.44910922997055
26,87.32155147248857
27,279.8448887864985
28,168.03684559630855
29,111.02093023389607
30,168.50191050953217
31,194.8187655939863
32,165.09113921101493
33,123.25912523227748
34,107.16116951222384
35,124.07856456483351
36,88.97958972917665
37,89.39326255070841
38,361.6806178348282
39,342.9048542532602
40,355.0852118835893
41,145.86946516980495
42,236.09947209707192
43,96.88249994117106
44,193.2856854967977
45,93.12089333151395
46,356.42078737518324
47,201.25029148319314
48,375.7354812112828
49,133.2761190944242
50,70.75522072364669
51,102.21049057393418
52,141.35508248194014
53,153.68875325580902
54,102.99959279870328
55,139.38437334364596
56,130.98252965479358
57,138.19961381518124
58,160.9072019314793
59,137.8622141747999
60,230.87265747004153
61,84.12188465498075
62,67.09842416119821
63,140.2151129507512
64,210.05681042798696
65,69.61204262986335
66,155.57845663984514
67,105.79166020325236
68,141.7617969187826
69,135.2814695771015
70,143.37953147928675
71,168.60035191312608
72,143.20685588181112
73,240.59119777893775
74,85.40151722056123
75,69.0244662332001
76,142.16033903028384
77,219.72857402894297
78,71.01749176351389
79,158.40631157670836
80,180.8694574408695
81,181.67767158991273
82,258.7394349654223
83,69.22095426724094
84,131.91416465253118
85,135.24153162122477
86,234.00384575372954
87,182.9715574172366
88,107.1973433893452
89,208.6297568978727
90,68.82850716391144
91,108.03631158332637
92,143.78418363874624
93,141.6520240481992
94,144.4279514724792
95,171.10687124470957
96,144.15647316060648
97,255.16607427900064
98,85.22220411295967
99,70.10306046991879
100,141.02647489764007
101,224.83471466981715
102,71.35537141005551
103,162.38472130669757
104,107.67066645912506
105,142.58599769457763
106,141.66563191118806
107,144.68978853301363
108,177.15322157552737
109,144.16663367270704
110,266.3315004817861
111,86.08657078782775
112,69.34917577580246
113,136.09740869435163
114,237.14828018976314
115,70.89150587864931
116,163.07376463674143
117,229.76583786595296
118,206.555611537642
119,240.13873613301269
120,55.56639242378329
121,136.08636692025513
122,127.58556199830629
123,225.42374378012968
124,222.43053304516835
125,110.05734194812159
126,218.017683782501
127,69.36568887530147
128,156.42298542632534
129,162.35525590729853
