index,price
0,105.93436
1,138.3673
2,70.41492
3,62.303165
4,206.38297
5,107.09973
6,57.865986
7,115.576706
8,116.47158
9,106.23204
10,141.68004
11,71.03843
12,70.13103
13,224.1521
14,108.78842
15,62.299625
16,122.75534
17,126.31483
18,164.1139
19,107.694496
20,164.37708
21,189.57243
22,160.15106
23,119.40358
24,107.10985
25,121.93882
26,86.975395
27,286.2273
28,168.79948
29,112.15312
30,168.32278
31,193.45924
32,163.5025
33,122.93087
34,107.363
35,123.13188
36,87.35042
37,86.81112
38,356.38504
39,349.3003
40,346.13043
41,146.98892
42,237.075
43,100.83061
44,193.68198
45,89.92715
46,355.75174
47,198.6164
48,373.102
49,134.46138
50,71.56556
51,106.02972
52,139.63768
53,152.3724
54,100.78261
55,135.00188
56,125.06312
57,135.63309
58,152.4103
59,135.50131
60,236.11029
61,83.99472
62,65.741714
63,136.82747
64,202.49792
65,69.89602
66,151.47847
67,106.32461
68,140.0354
69,131.31805
70,142.78638
71,163.78488
72,142.5854
73,242.22006
74,85.11035
75,66.72464
76,139.38962
77,210.49577
78,72.02647
79,152.13773
80,186.34677
81,179.32826
82,267.8337
83,68.5485
84,130.51735
85,132.39874
86,233.70937
87,181.16556
88,106.70956
89,208.77042
90,67.45439
91,108.32289
92,141.63428
93,139.66023
94,143.76723
95,170.76558
96,145.08905
97,254.06815
98,83.34668
99,68.683205
100,137.1093
101,215.21104
102,73.461914
103,161.17703
104,108.240326
105,140.70369
106,139.90715
107,147.54274
108,171.67963
109,147.1004
110,264.42117
111,85.201225
112,66.8228
113,132.06
114,229.58598
115,72.831696
116,163.56929
117,234.64507
118,200.60248
119,260.8329
120,45.963394
121,135.35281
122,126.0158
123,226.57426
124,227.11807
125,110.23431
126,219.35648
127,69.23984
128,153.6977
129,162.12207
130,121.33658
131,123.29757
132,237.34325
133,359.49207
134,113.709015
135,130.28384
136,220.346
137,363.85114
138,144.98119
139,76.892654
140,113.60069
141,147.16377
142,77.63874
143,111.81376
144,110.07293
145,152.864
146,81.859024
147,104.80527
148,80.626625
149,112.3149
150,113.132545
151,151.58134
152,106.59583
153,105.00355
154,175.9199
155,121.79005
156,130.27922
157,82.43804
158,126.49929
159,200.01402
160,168.99767
161,258.46973
162,270.88632
163,170.55676
164,174.93288
