index,price
0,109.33103924347314
1,129.73846208382056
2,68.36835085946113
3,58.10851104728736
4,200.12359713646515
5,110.305024628658
6,57.6393167725872
7,120.21757069815675
8,120.91917306314713
9,110.76926242460523
10,141.29629283874905
11,68.26334323411052
12,56.8014619359403
13,225.02163819679785
14,111.9309975460675
15,56.98070085018393
16,129.3021120096264
17,130.45587599662423
18,163.82291523429387
19,110.65319733246638
20,169.25301191446732
21,187.74864750864128
22,162.22338764974165
23,124.03849859872874
24,108.92631836388118
25,124.11210901471665
26,89.03796936282275
27,279.96485269717033
28,165.81887114412663
29,111.50702445914749
30,170.50729223475602
31,190.2572726009647
32,164.15943326154027
33,125.48148383042204
34,110.37727180113
35,125.4961506593017
36,91.96865822972114
37,90.04061122658366
38,352.08589321258324
39,337.9862726690171
40,343.91496009582283
41,150.41218715523874
42,223.67323788438904
43,101.80562035326497
44,190.1817690342899
45,94.05331364557682
46,347.96295566309516
47,194.76562614704523
48,356.49384397124413
49,138.07875715264916
50,72.72615630674825
51,98.82025100803985
52,145.10189548526296
53,155.59029198385977
54,96.84508646244572
55,134.41537681328305
56,131.32389872608456
57,134.4263693176477
58,155.35287473139684
59,132.75335212772677
60,222.59996507004612
61,84.78779872339818
62,66.14267118302553
63,140.65451805268322
64,216.6821888347775
65,70.75493355931593
66,154.19618979929803
67,102.36808316049999
68,142.21162401981667
69,138.287222303147
70,142.22639974745596
71,165.13420907174924
72,141.60547578490812
73,230.0024747467578
74,84.13654072470577
75,64.40915870913014
76,142.6996404516448
77,221.92171979130018
78,69.35838547177022
79,157.97477242928713
80,192.5026824615625
81,185.0871714678575
82,283.175106727143
83,70.6362929867756
84,133.6259230747006
85,133.48209002952566
86,235.92402465362576
87,188.22151971620858
88,104.7876601661459
89,210.18935495200574
90,65.68915796082507
91,103.55582175253475
92,142.91620257427223
93,142.60437487465867
94,143.5360050066578
95,169.958577686671
96,142.61314518780532
97,238.97990041000514
98,83.97574719464237
99,64.61927237855532
100,142.52746158119456
101,227.0011346173285
102,68.16167662724804
103,164.33364673655672
104,103.49996068332815
105,142.79434227582288
106,142.461109502527
107,143.69881747712225
108,171.4600790280887
109,142.30850086757746
110,250.74041324184847
111,84.6174165379702
112,64.41165474182175
113,138.4741365051378
114,249.77639191243867
115,68.16312244487601
116,164.82017387550303
117,235.15717441356938
118,212.05342496739425
119,261.9469903704712
120,39.81642206068589
121,135.79906735457516
122,126.03339500516265
123,237.23036731867256
124,237.79265499032618
125,107.09491343007286
126,231.05325626060178
127,67.98669288256379
128,153.87878814347252
129,162.74866156351862
130,115.69086840253999
131,118.04103575528984
132,221.82584292434763
133,360.98715233702086
134,111.8076239414073
135,127.42471561093315
136,218.6572654430554
137,379.26791584901935
138,148.0613746150701
139,80.39063707595345
140,107.6174578583412
141,147.81265346003414
142,80.55950776253904
143,107.00590711187934
144,111.89170057982756
145,149.4275993129249
146,84.67998017007164
147,105.93899861151452
148,84.10199407987841
149,111.27869540215173
150,111.59617496395761
151,153.6315805555553
152,106.72442347146657
153,106.28493208621616
154,168.99824019308022
155,125.75948208331596
156,129.7879339555036
157,89.012153580103
158,129.32542324308955
159,192.32403182303784
160,165.20690936384503
161,271.5716267861996
162,274.5039399978309
163,166.82160940866444
164,168.64912833735937
165,160.68425111347437
166,118.22725173594456
167,122.25697245773557
168,79.60733749421834
169,120.64732587262971
170,183.8423337733301
171,160.08551117675358
172,266.55709732329785
173,265.68088307077414
174,160.17775199437477
175,160.08551117675358
176,294.3576462759214
177,281.8593947654857
178,300.78676610401226
179,129.75990700602787
180,198.97925779365127
181,85.08174137730336
182,168.640744571621
183,84.78124446209532
184,279.3426897248218
185,172.66387584579647
186,294.443049679374
187,301.3210342480185
188,285.02453593310725
189,307.80863415263167
190,130.58599599879307
191,198.89339045801051
192,85.33194497340051
193,168.8240077543528
194,85.46158088508513
195,290.0336511836434
196,173.257124005625
197,310.110851081949
198,303.4702363471348
199,289.07321027107514
200,313.26582269656853
201,131.7731040939804
202,198.37453476712471
203,87.64666343123604
204,169.73886341554294
205,84.20889005537497
206,299.0920596158598
207,174.11555364890285
208,312.2295051552026
209,314.61731822790676
210,301.11408835559837
211,314.9237429343106
212,141.33376632992272
213,210.83649567702685
214,95.76868048430694
215,179.81312729739668
216,95.4547587817741
217,305.20434558902264
218,184.7906631061579
219,322.7702976439269
220,269.3356808809568
221,99.76584822279527
222,278.20959701023895
223,440.0060874581547
224,379.1806815579119
225,414.2031071020279
226,169.65536354122443
227,168.17254383375595
228,416.16932179749523
229,379.1806815579119
230,280.1579852896453
231,84.92149360795159
232,114.81193467225481
233,112.30039543119383
234,115.9708666093014
235,171.25995822880213
236,113.2791943488276
237,113.14568742572801
238,112.30039543119383
239,93.01474303727848
240,196.2680474996359
241,115.03866800504275
242,113.46492875640988
243,117.42825541908853
244,172.72314449532297
245,114.55442268105192
246,113.13594747826366
247,113.35897182206476
248,95.02802229127434
249,199.5557360196211
250,97.16176117362988
251,330.5315709175993
252,120.450729343577
253,222.80724814273975
254,111.4704625113221
255,138.1784616415361
256,67.62950834998571
257,56.420047080547306
258,211.43551339527838
259,112.97976380538789
260,55.92164182364544
261,126.98324704772362
262,127.1370863825877
263,110.74828661037337
264,141.16707999993437
265,68.00356301953101
266,56.57672541418149
267,224.92462426087116
268,111.85468095701287
269,56.800163522156
270,129.1676047206891
271,130.31458617148718
272,106.41762507230254
273,138.30555867823463
274,70.71154653222163
275,57.850992411523904
276,228.96442124529608
277,108.57250305633262
278,57.68972690818048
279,130.3076842744041
280,130.3076842744041
281,56.112670159100546
282,289.8926118533662
283,119.0392806915363
284,196.35735576106174
285,154.99253593857026
286,159.77516921224324
287,122.08362344634693
288,120.34889375975304
289,183.3854800242014
290,315.63255493734255
291,78.9822840354686
292,207.82951488389625
293,158.9159543500909
294,164.5550353374022
295,127.98858038331916
296,122.70723343496807
297,192.94440627644997
298,321.62440104290346
299,80.04422172812187
300,362.89477495033054
301,381.0862842149012
302,234.70041594025744
303,362.89477495033054
304,149.34139037415278
305,344.76239560073026
306,214.51018508279017
307,152.74132593814457
308,91.28537729358943
309,96.92998827524237
310,65.56250969518946
311,50.62590429498278
312,97.17846726746947
313,92.7764046087098
314,99.77084006044778
315,66.33272675162051
316,48.81211245379119
317,101.25960403670328
318,98.26262118742508
319,104.733660083249
320,66.88432774939449
321,49.50803850839768
322,110.17696981017828
323,103.97419034315111
324,268.9900584504262
325,159.29677564169288
326,107.09657416055973
327,163.86027183484134
328,184.33291911183437
329,158.1233317817138
330,119.18884709911521
331,106.282449276936
332,119.19751318263268
333,86.9506034142014
334,84.90239677909003
335,112.43071333213385
336,112.97787480980173
337,114.3643085619487
338,172.1768530220925
339,113.48925374531133
340,112.2915718661865
341,113.5329730334569
342,95.75315395217777
343,199.7685774984996
344,107.02147172887368
345,146.15169543983313
346,68.0126030110623
347,56.754197546819455
348,233.67506043775012
349,110.76696056592071
350,54.48085021006753
351,132.24112342698692
352,132.24112342698692
353,102.86720934554774
354,65.13027137090015
355,153.03567698867002
356,37.74653194061367
357,115.89928310405368
358,137.88906825126227
359,74.9409662625873
360,63.74619700780533
361,212.71585978974585
362,116.78212148252412
363,63.306625707253936
364,126.6839642509347
365,127.38556661592506
366,100.85959519776442
367,313.79610020785736
368,121.93474305391787
369,217.4628270444033
370,79.37026383491391
371,79.41910836614521
372,122.61178669663504
373,81.05332227579262
374,62.10798150269717
375,85.57426991986503
376,79.12582425439756
377,79.41910836614521
378,64.89834554319505
379,79.23178118874267
380,203.37358137772617
381,204.53458193368522
382,272.2248952195934
383,59.00099389896499
384,134.36295863644008
385,136.8529691374411
386,238.14566836905217
387,231.51938311350654
388,105.60915894669824
389,231.14825536448842
390,66.49967526711424
391,109.93560167153218
392,148.5385375829688
393,83.92510017384491
394,105.34155795701895
395,83.63591214930122
396,110.27534488685625
397,110.67026348800023
398,150.67971162673942
