index,price
0,110.0
1,131.0
2,69.0
3,59.0
4,188.0
5,110.0
6,58.0
7,117.0
8,118.0
9,108.0
10,142.0
11,69.0
12,59.0
13,213.0
14,108.0
15,59.0
16,124.0
17,125.0
18,162.0
19,109.0
20,166.0
21,192.0
22,163.0
23,122.0
24,108.0
25,123.0
26,89.0
27,281.0
28,165.0
29,111.0
30,168.0
31,195.0
32,165.0
33,123.0
34,110.0
35,125.0
36,90.0
37,91.0
38,355.0
39,338.0
40,343.0
41,146.0
42,233.0
43,97.0
44,192.0
45,95.0
46,357.0
47,201.0
48,372.0
49,140.0
50,73.0
51,96.0
52,148.0
53,160.0
54,105.0
55,143.0
56,135.0
57,138.0
58,160.0
59,140.0
60,225.0
61,84.0
62,69.0
63,147.0
64,213.0
65,70.0
66,158.0
67,106.0
68,144.0
69,138.0
70,143.0
71,167.0
72,145.0
73,234.0
74,84.0
75,69.0
76,148.0
77,219.0
78,70.0
79,161.0
80,184.0
81,181.0
82,269.0
83,71.0
84,136.0
85,136.0
86,230.0
87,182.0
88,110.0
89,206.0
90,71.0
91,108.0
92,146.0
93,144.0
94,144.0
95,171.0
96,145.0
97,251.0
98,84.0
99,69.0
100,148.0
101,227.0
102,70.0
103,166.0
104,109.0
105,146.0
106,146.0
107,146.0
108,181.0
109,147.0
110,261.0
111,85.0
112,69.0
113,143.0
114,245.0
115,70.0
116,168.0
117,224.0
118,213.0
119,253.0
120,60.0
121,138.0
122,127.0
123,226.0
124,220.0
125,110.0
126,219.0
127,72.0
128,156.0
129,162.0
130,111.0
131,119.0
132,242.0
133,350.0
134,108.0
135,123.0
136,239.0
137,365.0
138,147.0
139,77.0
140,102.0
141,148.0
142,78.0
143,102.0
144,112.0
145,154.0
146,81.0
147,105.0
148,82.0
149,112.0
150,111.0
151,153.0
152,105.0
153,105.0
154,176.0
155,119.0
156,131.0
157,84.0
158,125.0
159,194.0
160,171.0
161,269.0
162,274.0
163,172.0
164,175.0
165,168.0
166,116.0
167,125.0
168,79.0
169,119.0
170,182.0
171,166.0
172,265.0
173,264.0
174,166.0
175,166.0
176,295.0
177,275.0
178,283.0
179,126.0
180,201.0
181,85.0
182,171.0
183,85.0
184,279.0
185,178.0
186,295.0
187,305.0
188,279.0
189,293.0
190,129.0
191,201.0
192,85.0
193,173.0
194,87.0
195,291.0
196,180.0
197,321.0
198,313.0
199,294.0
200,309.0
201,130.0
202,205.0
203,86.0
204,174.0
205,86.0
206,312.0
207,182.0
208,335.0
209,316.0
210,298.0
211,306.0
212,138.0
213,220.0
214,93.0
215,186.0
216,94.0
217,311.0
218,193.0
219,328.0
220,264.0
221,91.0
222,292.0
223,424.0
224,396.0
225,421.0
226,164.0
227,162.0
228,406.0
229,396.0
230,291.0
231,85.0
232,115.0
233,112.0
234,114.0
235,168.0
236,113.0
237,114.0
238,111.0
239,95.0
240,199.0
241,115.0
242,112.0
243,114.0
244,170.0
245,113.0
246,114.0
247,112.0
248,96.0
249,201.0
250,97.0
251,339.0
252,116.0
253,233.0
254,110.0
255,138.0
256,69.0
257,59.0
258,199.0
259,110.0
260,59.0
261,118.0
262,119.0
263,108.0
264,142.0
265,69.0
266,59.0
267,213.0
268,108.0
269,59.0
270,124.0
271,125.0
272,106.0
273,146.0
274,69.0
275,59.0
276,228.0
277,106.0
278,59.0
279,128.0
280,128.0
281,60.0
282,283.0
283,115.0
284,195.0
285,156.0
286,163.0
287,123.0
288,114.0
289,179.0
290,305.0
291,78.0
292,207.0
293,159.0
294,166.0
295,129.0
296,116.0
297,188.0
298,311.0
299,79.0
300,356.0
301,368.0
302,250.0
303,356.0
304,147.0
305,334.0
306,220.0
307,151.0
308,85.0
309,100.0
310,65.0
311,51.0
312,96.0
313,96.0
314,100.0
315,65.0
316,51.0
317,98.0
318,100.0
319,104.0
320,68.0
321,52.0
322,108.0
323,105.0
324,268.0
325,160.0
326,107.0
327,162.0
328,188.0
329,160.0
330,119.0
331,106.0
332,121.0
333,87.0
334,87.0
335,114.0
336,112.0
337,114.0
338,169.0
339,112.0
340,113.0
341,112.0
342,96.0
343,199.0
344,105.0
345,147.0
346,69.0
347,61.0
348,229.0
349,106.0
350,59.0
351,126.0
352,126.0
353,96.0
354,63.0
355,145.0
356,46.0
357,116.0
358,139.0
359,73.0
360,63.0
361,200.0
362,117.0
363,63.0
364,124.0
365,126.0
366,101.0
367,316.0
368,121.0
369,228.0
370,79.0
371,79.0
372,124.0
373,80.0
374,66.0
375,88.0
376,79.0
377,79.0
378,67.0
379,79.0
380,195.0
381,205.0
382,252.0
383,68.0
384,134.0
385,136.0
386,227.0
387,211.0
388,108.0
389,220.0
390,71.0
391,110.0
392,152.0
393,81.0
394,104.0
395,80.0
396,110.0
397,110.0
398,152.0
399,105.0
400,104.0
401,133.0
402,418.0
403,152.0
404,161.0
405,79.0
406,279.0
407,419.0
408,277.0
409,272.0
410,413.0
411,379.0
412,272.0
413,379.0
414,413.0
415,172.0
416,143.0
417,151.0
418,114.0
419,107.0
420,163.0
421,246.0
422,74.0
423,289.0
424,284.0
425,275.0
426,126.0
427,201.0
