index,price
0,108.0
1,137.0
2,70.0
3,60.0
4,196.0
5,108.0
6,58.0
7,118.0
8,118.0
9,106.0
10,145.0
11,70.0
12,61.0
13,224.0
14,107.0
15,60.0
16,125.0
17,127.0
18,164.0
19,109.0
20,166.0
21,192.0
22,161.0
23,121.0
24,105.0
25,122.0
26,88.0
27,284.0
28,167.0
29,111.0
30,168.0
31,195.0
32,164.0
33,124.0
34,107.0
35,124.0
36,90.0
37,90.0
38,364.0
39,344.0
40,352.0
41,146.0
42,235.0
43,97.0
44,194.0
45,93.0
46,358.0
47,201.0
48,376.0
49,139.0
50,72.0
51,102.0
52,146.0
53,158.0
54,103.0
55,141.0
56,131.0
57,137.0
58,160.0
59,138.0
60,230.0
61,85.0
62,69.0
63,143.0
64,207.0
65,71.0
66,156.0
67,104.0
68,144.0
69,136.0
70,143.0
71,166.0
72,144.0
73,237.0
74,85.0
75,69.0
76,143.0
77,214.0
78,70.0
79,157.0
80,181.0
81,175.0
82,262.0
83,66.0
84,133.0
85,133.0
86,237.0
87,177.0
88,108.0
89,204.0
90,68.0
91,108.0
92,146.0
93,144.0
94,144.0
95,169.0
96,146.0
97,255.0
98,83.0
99,69.0
100,142.0
101,220.0
102,71.0
103,163.0
104,107.0
105,146.0
106,144.0
107,145.0
108,177.0
109,147.0
110,264.0
111,85.0
112,69.0
113,135.0
114,236.0
115,69.0
116,163.0
117,231.0
118,209.0
119,238.0
120,58.0
121,137.0
122,127.0
123,225.0
124,222.0
125,110.0
126,219.0
127,70.0
128,156.0
129,162.0
130,117.0
131,118.0
132,242.0
133,354.0
134,111.0
135,122.0
136,230.0
137,378.0
138,147.0
139,76.0
140,107.0
141,147.0
142,76.0
143,107.0
144,111.0
145,152.0
146,80.0
147,105.0
148,79.0
149,112.0
150,111.0
151,151.0
152,108.0
153,105.0
154,177.0
155,118.0
156,130.0
157,83.0
158,124.0
159,197.0
160,169.0
161,272.0
162,275.0
163,173.0
164,174.0
165,169.0
166,113.0
167,124.0
168,77.0
169,118.0
170,184.0
171,165.0
172,265.0
173,262.0
174,167.0
175,165.0
176,298.0
177,278.0
178,293.0
179,125.0
180,209.0
181,85.0
182,175.0
183,84.0
184,278.0
185,180.0
186,296.0
187,304.0
188,281.0
189,300.0
190,129.0
191,205.0
192,85.0
193,176.0
194,83.0
195,287.0
196,180.0
197,321.0
198,313.0
199,293.0
200,314.0
201,130.0
202,205.0
203,86.0
204,178.0
205,79.0
206,305.0
207,182.0
208,336.0
209,320.0
210,303.0
211,317.0
212,137.0
213,225.0
214,93.0
215,189.0
216,92.0
217,307.0
218,194.0
219,332.0
220,257.0
221,89.0
222,289.0
223,418.0
224,374.0
225,427.0
226,171.0
227,166.0
228,417.0
229,374.0
230,289.0
231,85.0
232,118.0
233,111.0
234,123.0
235,172.0
236,116.0
237,116.0
238,110.0
