index,price
0,110.74048881435974
1,111.71408656729865
2,109.08304722654407
3,110.05664497948298
4,111.57337217197247
5,115.04759528466656
6,110.96006532931497
7,109.08304722654407
8,109.08304722654407
9,109.08304722654407
10,112.34543696634245
11,117.33638727152602
12,115.04759528466656
13,109.08304722654407
14,111.57337217197247
15,109.08304722654407
16,110.05664497948298
17,110.05664497948298
18,111.57337217197247
19,111.37183921340353
20,111.57337217197247
21,115.04759528466656
22,109.08304722654407
23,109.08304722654407
24,110.05664497948298
25,111.93366308225389
26,110.05664497948298
27,109.08304722654407
28,110.05664497948298
29,137.10475065165343
30,155.06272993825513
31,140.06007949077895
32,154.29912308406233
33,155.38389323837617
34,163.400327211304
35,138.21816190023154
36,153.07898155782203
37,140.06007949077895
38,136.34114379746063
39,156.5879150709218
40,165.68911919816347
41,163.400327211304
42,153.07898155782203
43,155.38389323837617
44,140.06007949077895
45,154.29912308406233
46,154.29912308406233
47,155.38389323837617
48,138.6299357843201
49,155.38389323837617
50,163.400327211304
51,136.34114379746063
52,153.07898155782203
53,154.29912308406233
54,156.17614118683323
55,154.29912308406233
56,153.07898155782203
57,154.29912308406233
58,69.56935405554826
59,69.23556597645306
60,69.69293361734466
61,69.35914553824946
62,72.62125233425495
63,72.62125233425495
64,71.56995172011557
65,69.69293361734466
66,69.69293361734466
67,69.69293361734466
68,72.87924771713432
69,74.91004432111441
70,72.62125233425495
71,69.69293361734466
72,72.62125233425495
73,69.69293361734466
74,70.59045573027485
75,70.59045573027485
76,72.62125233425495
77,71.98172560420413
78,72.62125233425495
79,72.62125233425495
80,69.69293361734466
81,69.69293361734466
82,69.35914553824946
83,71.23616364102037
84,69.35914553824946
85,69.69293361734466
86,69.35914553824946
87,66.38848937300406
88,67.61979956502945
89,65.62488251881125
90,66.85619271083664
91,69.86727830848311
92,68.1705108154931
93,70.24709914851829
94,67.50190062158215
95,68.1705108154931
96,65.62488251881125
97,68.1705108154931
98,68.1705108154931
99,68.1705108154931
100,68.1705108154931
101,62.51095031639866
102,65.62488251881125
103,68.1705108154931
104,60.63393221362773
105,65.62488251881125
106,72.15607029534257
107,60.63393221362773
108,68.1705108154931
109,68.1705108154931
110,68.1705108154931
111,72.15607029534257
112,70.24709914851829
113,65.62488251881125
114,68.1705108154931
115,68.1705108154931
116,68.1705108154931
117,68.1705108154931
118,68.1705108154931
119,68.1705108154931
120,62.15065940611725
121,68.1705108154931
122,68.1705108154931
123,62.922724200487245
124,68.1705108154931
125,69.86727830848311
126,68.1705108154931
127,65.62488251881125
128,62.15065940611725
129,68.1705108154931
130,69.86727830848311
131,68.1705108154931
132,68.1705108154931
133,60.63393221362773
134,69.86727830848311
135,62.15065940611725
136,68.1705108154931
137,68.1705108154931
138,68.1705108154931
139,68.1705108154931
140,68.1705108154931
141,68.1705108154931
142,69.86727830848311
143,68.1705108154931
144,70.07948196231739
145,70.07948196231739
146,68.1705108154931
147,60.63393221362773
148,64.35286790694603
149,67.91367450567071
150,69.86727830848311
151,68.1705108154931
152,70.24709914851829
153,68.1705108154931
154,68.1705108154931
155,60.63393221362773
156,60.63393221362773
157,68.1705108154931
158,65.62488251881125
159,66.6416598938055
160,65.62488251881125
161,68.1705108154931
162,66.85619271083664
163,68.73321081360754
164,68.1705108154931
165,69.66770807822883
166,62.51095031639866
167,68.1705108154931
168,66.85619271083664
169,64.35286790694603
170,69.66770807822883
171,68.1705108154931
172,60.63393221362773
173,60.63393221362773
174,65.62488251881125
175,66.85619271083664
176,200.51468410719664
177,238.65427379647406
178,206.29259470023607
179,237.89066694228126
180,266.1465188128473
181,335.3829806195231
182,266.1465188128473
183,205.12535451892631
184,335.3829806195231
185,222.49450429202108
186,335.00315977948793
187,335.3829806195231
188,335.3829806195231
189,335.3829806195231
190,197.00548946351583
191,206.29259470023607
192,335.3829806195231
193,191.63121219759336
194,199.75107725300384
195,253.58507203104512
196,191.63121219759336
197,333.30639228649795
198,335.3829806195231
199,335.3829806195231
200,274.7861343402208
201,266.1465188128473
202,222.49450429202108
203,335.3829806195231
204,330.79170562592446
205,335.00315977948793
206,330.79170562592446
207,335.00315977948793
208,335.00315977948793
209,191.63121219759336
210,333.30639228649795
211,335.3829806195231
212,197.99922404725203
213,330.79170562592446
214,266.1465188128473
215,335.00315977948793
216,206.29259470023607
217,191.63121219759336
218,335.3829806195231
219,244.9454565036716
220,335.3829806195231
221,335.3829806195231
222,191.63121219759336
223,244.9454565036716
224,191.63121219759336
225,335.3829806195231
226,330.79170562592446
227,335.3829806195231
228,335.3829806195231
229,335.3829806195231
230,335.3829806195231
231,266.1465188128473
232,335.3829806195231
233,343.64277530686144
234,343.64277530686144
235,335.3829806195231
236,191.63121219759336
237,191.63121219759336
238,204.70637466947923
239,266.1465188128473
240,335.3829806195231
241,266.1465188128473
242,335.3829806195231
243,330.79170562592446
244,191.63121219759336
245,191.63121219759336
246,335.3829806195231
247,199.75107725300384
248,197.99922404725203
249,222.49450429202108
250,333.30639228649795
251,237.89066694228126
252,243.26494420820373
253,333.30639228649795
254,338.30084871238523
255,197.00548946351583
256,330.79170562592446
257,237.89066694228126
258,191.63121219759336
259,338.30084871238523
260,335.00315977948793
261,191.63121219759336
262,191.63121219759336
263,222.49450429202108
264,237.89066694228126
265,110.74048881435974
266,111.71408656729865
267,109.08304722654407
268,110.05664497948298
269,113.77558067280131
270,123.12219898121437
271,115.04759528466656
272,110.96006532931497
273,123.12219898121437
274,109.08304722654407
275,123.12219898121437
276,123.12219898121437
277,123.12219898121437
278,123.12219898121437
279,110.29058465064016
280,109.08304722654407
281,123.12219898121437
282,108.41356654786925
283,109.08304722654407
284,112.34543696634245
285,107.91006616522405
286,123.12219898121437
287,123.12219898121437
288,123.12219898121437
289,117.33638727152602
290,115.04759528466656
291,109.08304722654407
292,123.12219898121437
293,123.12219898121437
294,123.12219898121437
295,123.12219898121437
296,123.12219898121437
297,123.12219898121437
298,109.00883858920984
299,123.12219898121437
300,123.12219898121437
301,111.59886225345545
302,123.12219898121437
303,113.77558067280131
304,123.12219898121437
305,109.08304722654407
306,109.00883858920984
307,123.12219898121437
308,110.05664497948298
309,123.12219898121437
310,123.12219898121437
311,107.91006616522405
312,110.05664497948298
313,109.00883858920984
314,123.12219898121437
315,123.12219898121437
316,123.12219898121437
317,123.12219898121437
318,123.12219898121437
319,123.12219898121437
320,113.77558067280131
321,123.12219898121437
322,125.03117012803865
323,125.03117012803865
324,123.12219898121437
325,108.41356654786925
326,109.00883858920984
327,111.37183921340353
328,113.77558067280131
329,123.12219898121437
330,115.04759528466656
331,123.12219898121437
332,123.12219898121437
