index,price
0,112.31745036273246
1,111.62393676619091
2,111.49384937480954
3,112.68268990289738
4,113.65320614613944
5,115.19514798774766
6,116.15742144900112
7,116.5971266202325
8,117.80125717113857
9,114.10006338297983
10,118.5003014882677
11,120.61894492349523
12,114.14913322752133
13,113.9284640653409
14,115.9581531287463
15,113.95978660926382
16,116.15402013783839
17,116.3493968732371
18,117.00110197931257
19,114.95584074678874
20,120.04877478297736
21,118.90879416898183
22,112.68249275594917
23,113.4866185827024
24,115.28514763877948
25,118.52891920119885
26,115.11669587444442
27,114.66581793137027
28,115.12163445302717
29,135.94858229934906
30,141.39190655023492
31,136.84072933512056
32,140.84592208425954
33,143.9513079827207
34,160.14753120157434
35,141.99795628588546
36,144.20441380978903
37,141.44699170284986
38,141.52972428479916
39,150.9698728523496
40,165.3080662686503
41,156.93126562622004
42,141.5427574415918
43,142.60763554057715
44,138.8706695028744
45,145.83828879643258
46,140.98314409909534
47,145.46245892886543
48,142.3700324124732
49,150.3937062841102
50,164.67664198169476
51,137.3439979954475
52,142.93444076178892
53,144.86334392359845
54,146.14635821062834
55,141.19723817201498
56,145.00166197683598
57,149.10717055082128
58,67.7534656405918
59,66.66763591383587
60,75.08359629097825
61,68.28980850389168
62,70.42566915179786
63,70.79226958057251
64,72.07226750015234
65,71.85972590992418
66,74.81859131809921
67,71.47568543015558
68,98.1872884187245
69,74.68560985755644
70,65.004861213779
71,73.88446966483156
72,69.99724175400794
73,72.4079375904105
74,82.1594531994313
75,74.37636610497422
76,75.8605403321479
77,69.82207524468218
78,74.9979115505972
79,78.57073705353223
80,71.42034779387076
81,67.27851843114804
82,72.21573247135763
83,74.93949722675964
84,73.08000812968162
85,73.71979693289073
86,71.9471123513522
87,60.57215807077834
88,61.06970771413218
89,60.39145595215902
90,60.25954220034385
91,63.53592668998518
92,71.11973780691251
93,63.628531429815666
94,64.59758216938332
95,69.57734739845354
96,62.715094993346504
97,69.52263505054141
98,69.77597539222167
99,67.67905026607964
100,68.86748616917173
101,61.28283809129662
102,62.557025285589305
103,68.825709369181
104,58.58335320583159
105,62.67860009132251
106,63.15703703154725
107,60.998962420647835
108,66.97289792088738
109,66.48081471422968
110,66.76110884423434
111,66.35753969851454
112,62.83105943130236
113,60.91559973605918
114,67.82630498501263
115,68.50258078167288
116,67.7071969178261
117,68.47624353611357
118,71.42367131026214
119,67.350905461354
120,62.68628732419718
121,69.31942642323483
122,70.36830320265854
123,61.74915155063291
124,71.89143639313113
125,61.24620775087105
126,67.48788619324182
127,61.65509076068103
128,59.99724836483631
129,67.9287708714551
130,60.989372207211176
131,68.45031447634673
132,68.18867727927336
133,57.60548856413821
134,58.22796997888111
135,58.962972497741525
136,69.13549106464407
137,71.50294611948839
138,68.64381514856741
139,69.98234182662931
140,69.127805845713
141,68.56457227536283
142,63.34660053479502
143,66.22936282721776
144,72.45829747576059
145,72.16878779237084
146,68.90054386000422
147,60.00213798198664
148,60.108281092302676
149,65.61569036610369
150,63.88724881569696
151,69.27460963499459
152,65.27563275975648
153,71.55254559418232
154,71.394686149202
155,58.120347830749644
156,61.33444370281693
157,67.8174974561658
158,61.76113394577267
159,62.28087293050103
160,61.585776374565135
161,68.83179296448267
162,61.79835735095406
163,62.02943809541051
164,67.14858326818405
165,69.72943955302303
166,61.44988361611554
167,67.59933712451722
168,58.92006547767839
169,59.45673623033872
170,70.81879995262061
171,72.21479876933955
172,60.66535763330783
173,61.4535205702609
174,62.30053101009626
175,61.13683569459211
176,201.2071436533675
177,222.74578832428753
178,210.0809173182812
179,222.80104266162544
180,237.76398612547106
181,277.5892111769361
182,241.45123569946335
183,210.74594885980292
184,267.9815818547306
185,216.98154552410713
186,269.05582222284653
187,277.83615007737035
188,267.88413784689163
189,262.1359283336993
190,189.2946903541695
191,217.28844814792956
192,261.95852554375546
193,184.53810635220466
194,206.4900812405821
195,244.69530249028566
196,188.38554860004237
197,296.39985668452096
198,263.954716036889
199,264.62957965067574
200,250.08380099871562
201,241.13789475874466
202,212.7913108289616
203,262.1312791491066
204,267.4070395698468
205,271.09494151319706
206,259.1832540450645
207,286.21983099358556
208,262.22460647363266
209,194.79596790162066
210,286.6921071658987
211,284.4727286123686
212,197.25264367214035
213,271.751105845844
214,235.7349791343042
215,260.1896784565459
216,213.24361436616022
217,189.8745931505142
218,265.4976780242956
219,238.004289862881
220,262.879193257398
221,256.7690147811344
222,184.18408334742847
223,228.86416950456166
224,187.33344829480052
225,268.3955124509249
226,285.8631700843928
227,274.34373636709915
228,269.52637844894895
229,262.88230497381556
230,264.9686759268889
231,238.7658125021875
232,264.5411666686935
233,272.41106050113825
234,273.0219067376132
235,267.72179299230515
236,190.63557406128749
237,193.5421755908966
238,208.52935884856615
239,247.8411283835923
240,265.7160718700016
241,243.39089502836967
242,285.29369150704395
243,266.46387646188913
244,186.34073585866506
245,190.15797340403745
246,260.50750793482325
247,201.77851046289197
248,194.0855207051846
249,216.17150860925904
250,290.94641351347093
251,228.29309223463554
252,232.87596397876987
253,287.60025739440124
254,299.4172507532901
255,190.0926686954696
